user_id,age,reels_watch_time_hours,daily_screen_time_hours,sleep_hours,attention_span_score,focus_level,task_completion_rate,stress_level,platform
1940,27.0,1.63,5.82,8.27,7.48,3.41,51.02,Medium,TikTok
1941,16.0,2.93,10.99,4.89,1.43,6.48,94.32,Medium,YouTube Shorts
1942,17.0,0.86,4.44,5.84,6.12,3.53,84.52,Medium,TikTok
1943,19.0,5.04,4.86,7.11,9.47,5.31,95.96,Low,TikTok
1944,25.0,1.19,3.22,7.03,1.35,8.35,92.75,Medium,Instagram Reels
1945,22.0,5.47,9.59,4.39,3.62,1.29,72.97,Medium,Instagram Reels
1946,40.0,5.25,7.96,8.23,1.46,2.65,49.13,Low,  Instagram Reels
1947,37.0,3.06,8.09,6.99,6.13,9.61,53.29,Low,YouTube Shorts
1948,37.0,4.59,4.18,8.35,2.05,5.01,52.11,High,TikTok
1949,26.0,3.91,8.51,8.34,5.31,3.73,53.24,Low,YouTube Shorts
1950,21.0,4.92,9.65,6.73,7.48,9.31,68.58,Medium,Instagram Reels
1951,29.0,2.87,5.58,8.55,2.48,9.2,92.07,High,TikTok
1952,38.0,4.82,10.01,8.24,7.8,1.4,41.39,Low,YouTube Shorts
1953,31.0,3.04,5.49,8.79,1.54,4.26,54.31,Low,YouTube Shorts
1954,18.0,5.68,9.58,8.25,-3.0,9.22,75.81,High,YouTube Shorts
1955,43.0,3.18,2.34,8.11,3.52,2.62,91.92,Low,Instagram Reels
1956,36.0,3.04,7.51,6.35,8.16,6.2,57.85, High,Instagram Reels
1957,39.0,4.82,11.7,5.06,8.65,3.89,62.95,Medium,TikTok
1958,27.0,5.02,11.81,8.55,2.98,7.63,62.41,low,TikTok
1959,32.0,3.55,4.82,7.61,1.86,2.445,56.539,Med,TikTok
1960,15.0,1.49,6.41,5.41,8.63,6.36,81.93,High,  YouTube Shorts
1961,30.0,3.07,2.63,5.7,6.84,1.0,79.35,Low,TikTok
1962,27.0,5.82,10.73,7.43,2.42,3.27,90.6,Low,Instagram Reels
1963,24.0,4.64,7.69,6.39,6.02,2.46,95.05,MEDIUM,Instagram Reels
1964,26.0,4.96,5.85,4.41,8.85,2.89,94.03,High,Instagram Reels
1965,44.0,0.68,3.13,4.71,1.63,8.74,72.41,Low,YouTube Shorts
1966,16.0,3.07,11.47,7.73,1.75,9.23,51.14,Med,YouTube Shorts
1967,37.0,4.06,7.3,5.64,3.46,7.8,53.33,Medium,YouTube Shorts
1968,17.0,5.07,4.83,6.54,6.87,6.31,75.42,Low,  Instagram Reels
1969,24.0,0.77,5.5,7.83,2.6,3.08,95.1,Low,Instagram Reels
1970,16.0,5.19,4.71,7.76,8.35,3.47,71.83,High,Instagram Reels
1971,44.0,3.52,8.02,4.84,7.75,3.79,96.14,Low,TikTok
1972,41.0,1.59,11.3,4.49,6.05,7.99,55.74,High,TikTok
1973,37.0,2.24,10.57,6.96,2.04,3.28,45.18,High,Instagram Reels
1974,27.0,2.05,6.6,7.71,9.89,9.76,87.78, High,YouTube Shorts
1975,27.0,3.42,10.26,4.75,5.41,8.17,92.76,High,TikTok
1976,32.0,0.78,6.23,5.86,5.07,10.0,66.88,Low,tiktok
1977,17.0,1.37,4.52,8.35,9.96,5.13,46.15,Low,Instagram Reels
1978,41.0,4.97,11.83,8.72,8.77,6.3,,High,youtube shorts
1979,21.0,1.23,5.04,6.27,5.11,3.52,43.75,High  ,Instagram Reels
1980,28.0,1.78,5.24,4.4,4.77,6.43,66.35,Low ,Instagram Reels
1981,34.0,2.99,11.9,,1.86,9.77,54.09,High,YouTube Shorts
1982,43.0,3.34,3.34,5.16,9.34,1.27,67.72,Low,Instagram Reels
1983,44.0,4.7,9.61,5.19,8.59,3.6,69.31,Low,TikTok
1984,31.0,2.96,11.36,6.5 hours,3.79,3.53,67.49,Low,YouTube Shorts
1985,43.0,4.84,7.12,6.92,7.78,9.84,77.2,Medium,TikTok
1986,44.0,3.9,2.03,4.61,7.86,2.19,80.76,Low,Instagram Reels
1987,35.0,1.12,5.75,8.45,3.05,8.31,63.76,High,  YouTube Shorts
1988,26.0,1.36,3.12,7.1,6.52,3.47,60.22,Medium,TikTok
1989,39.0,2.9,6.16,6.99,3.3,8.75,62.1,High,TikTok
1990,30.0,2.68,9.9,8.94,8.11,5.534,44.21,Low,TikTok
1991,38.0,4.59,6.39,7.14,2.38,3.18,59.3,Medium,YouTube Shorts
1992,26.0,3.69,6.32,8.64,7.02,7.39,51.99,Medium,TikTok
1993,29.0,2.63,7.57,5.43,3.93,8.57,57.45,High,YouTube Shorts
1994,39.0,1.44,,5.2,1.33,5.23,82.86,High,TikTok
1995,24.0,1.75,10.56,6.58,2.11,7.43,99.31,Low,YouTube Shorts
1996,44.0,3.67,5.08,6.54,6.89,2.63,95.41,Medium,TikTok
1997,39.0,2.83,10.22,5.13,3.16,9.44,89.3,Low,YouTube Shorts
1998,21.0,3.33,7.66,7.5,6.68,1.78,84.23,Medium,Instagram Reels
1999,34.0,1.44,27.78,4.15,4.73,3.0,96.7,Medium,YouTube Shorts
2000,19.0,4.15,4.95,7.45,7.23,3.6,85.12,High,YouTube Shorts
2001,15.0,5.19,,6.29,5.44,2.37,68.26,High,TikTok
2002,44.0,1.92,8.23,7.45,3.78,4.66,76.08,Medium,TikTok
2003,31.0,3.2,4.31,6.39,2.31,5.12,58.35,Medium,Instagram Reels
2004,17.0,5.87,11.2,8.89,4.07,5.67,40.2,Medium,Instagram
2005,27.0,2.33,7.75,5.67,6.71,1.37,61.22,Low,TikTok
2006,28.0,3.77,11.2,8.91,7.66,2.97,64.29,Medium,Instagram Reels
2007,38.0,1.0,2.46,4.32,2.44,8.27,83.99,High  ,Instagram Reels
2008,44.0,3.83,5.43,7.42,6.98,8.3,91.55,Medium,Instagram Reels
2009,32.0,0.99,2.23,6.27,2.61,3.97,97.76,High,YouTube Shorts
2010,18.0,5.78,4.72,8.11,3.0,5.15,,Low,YouTube Shorts
2011,32.0,4.44,10.62,7.95,5.78,2.65,97.44,Low,Instagram Reels
2012,44.0,4.83,2.37,8.0,3.6,8.4,87.96,Low,Instagram Reels
2013,19.0,4.37,6.36,4.47,6.95,9.96,41.85,Low,TIKTOK
2014,39.0,3.74,3.18,,9.6,3.853,75.72,Medium,Instagram Reels
2015,30.0,2.97,6.17,5.07,2.34,8.04,61.94,High,Instagram Reels
2016,15.0,5.22,10.39,4.13,6.13,4.17,42.04,High,Instagram Reels
2017,35.0,5.76,8.23,5.09,9.31,1.02,71.89,Low,YouTube Shorts
2018,28.0,3.24,9.37,6.4,2.59,6.4,75.09,High,TikTok
2019,29.0,5.62,5.49,7.71,4.3,4.69,55.13,Low,Instagram Reels
2020,,3.71,11.44,5.09,2.11,7.83,96.39,High,TikTok
2021,29.0,3.46,9.09,4.57,6.78,7.74,76.63,low,YouTube Shorts
2022,,3.0,6.22,7.23,7.02,9.51,50.56,High,TikTok
2023,39.0,,6.26,8.92,6.98,4.94,83.28,Medium,TikTok
2024,38.0,0.52,11.19,7.0,5.88,5.34,69.95,Medium,TikTok
2025,18.0,1.83,7.76,7.46,7.72,4.6,68.39,Medium,Youtube Shorts
2026,26.0,3.3,9.06,6.81,1.32,3.67,90.07,Medium  ,tiktok
2027,41.0,2.59,6.17,7.91,9.62,6.74,48.29,Low,Instagram Reels
2028,40.0,2.97,4.24,8.88,3.0,8.45,69.46,high,Instagram Reels
2029,19.0,5.89,9.24,6.72,2.09,2.42,86.85,High,Instagram Reels
2030,43.0,2.43,8.08,6.08,9.47,9.84,79.62,Medium,YouTube Shorts
2031,19.0,2.99,7.01,8.3,8.47,7.15,40.32,Medium,TikTok
2032,25.0,1.23,8.24,8.85,7.88,8.02,87.25,Medium,TIKTOK
2033,42.0,0.76,4.08,4.65,1.94,9.99,96.68,High,YouTube Shorts
2034,20.0,4.76,9.94,6.89,8.27,5.54,82.28,Low,TikTok
2035,,3.64,11.48,7.96,6.48,1.64,92.55,Medium,Instagram Reels
2036,38.0,4.68,10.91,6.67,7.59,8.11,61.65,Medium,TikTok
2037,,1.32,5.21,6.05,9.8,8.84,61.04,High,TikTok
2038,38.0,3.65,6.06,7.28,2.75,2.46,59.25,Low,TikTok
2039,25.0,1.9,10.08,5.35,5.54,1.22,84.1,Medium,Tik Tok
2040,44.0,1.75,7.95,5.75,7.78,2.22,96.52,Low,TikTok
2041,27.0,0.56,7.48,8.96,4.9,3.92,,Medium,TIKTOK
2042,16.0,1.22,11.27,7.18,1.49,9.32,49.01,High,YouTube Shorts
2043,39.0,2.2,7.36,,2.0,1.02,77.57,Low,Instagram Reels
2044,21.0,,7.15,8.04,,8.23,99.76,High,YouTube Shorts
2045,34.0,5.92,2.42,7.26,3.57,8.69,57.72,Medium,YouTube Shorts
2046,18.0,2.2,2.69,8.2,2.24,8.3,78.09,High,Instagram Reels
2047,41.0,1.22,2.07,5.44,4.06,1.74,94.4,Medium,YouTube Shorts
2048,22.0,1.59,11.13,7.19,2.81,7.11,93.97,Medium,Instagram Reels
2049,34.0,3.73,6.08,6.95,1.22,9.59,59.29,Medium,Instagram Reels
2050,43.0,0.85,6.69,7.11,2.37,2.08,42.858,Medium,Instagram Reels
2051,36.0,5.24,10.45,4.84,8.95,1.29,78.76,HIGH,Instagram Reels
2052,35.0,5.79,8.09,5.39,1.11,8.86,96.82,Medium,TikTok
2053,33.0,1.86,8.1,5.43,7.96,6.8,70.48,Medium,Instagram Reels
2054,27.0,2.98,4.97,7.01,7.78,6.82,67.46,Medium,YouTube Shorts
2055,28.0,0.62,10.34,8.86,6.08,9.68,91.84,High,YouTube Shorts
2056,24.0,4.02,3.66,8.77,2.88,7.93,65.48,High,TikTok
2057,25.0,2.78,2.53,5.14,8.9,4.58,80.86,Medium,TikTok
2058,16.0,1.99,3.92,5.52,5.28,4.92,63.32,Medium,TikTok
2059,39.0,1.64,4.68,4.18,2.56,2.33,62.63,Medium  ,YouTube Shorts
2060,40.0,4.1,4.82,5.99,4.86,3.74,51.27,Medium,TikTok
2061,23.0,2.79,8.71,8.17,2.75,5.01,45.31,High,YouTube Shorts
2062,31.0,,4.18,8.58,4.38,3.35,93.11,Low,TikTok
2063,40.0,4.29,8.77,5.18,5.47,9.24,50.87,Low,tiktok
2064,17.0,3.61,2.91,5.33,4.24,1.11,43.73,High,Instagram Reels
2065,38.0,5.22,3.47,5.1,6.91,6.28,74.94,Low,Instagram Reels
2066,20.0,1.15,7.09,5.75,9.42,7.94,72.76,High,YouTube Shorts
2067,19.0,4.82,11.22,8.02,4.13,7.59,74.07,LOW ,Instagram Reels
2068,19.0,4.2,10.6,7.23,4.2,6.79,63.191,High,Instagram Reels
2069,36.0,1.13,11.69,7.93,7.64,4.69,48.52,Low,Instagram Reels
2070,29.0,4.32,8.5,6.92,5.78,9.27,41.25,Low,Instagram Reels
2071,37.0,2.93,8.76,5.29,4.86,3.96,42.78,High,IG
2072,31.0,,8.25,5.14,8.32,7.75,96.59,Medium,Instagram Reels
2073,23.0,1.28,8.23,4.05,9.02,9.34,71.91,Low,Instagram Reels
2074,17.0,4.04,3.47,7.9,6.32,2.16,63.98,Low,YouTube Shorts
2075,34.0,2.6,7.44,8.24,2.67,9.52,64.65,Low ,Instagram Reels
2076,40.0,5.76,5.86,7.84,5.2,8.072,79.13,Medium,Instagram Reels
2077,31.0,2.31,6.43,4.37,5.54,6.55,62.6,Low,TikTok
2078,43.0,5.79,7.24,7.81,4.89,4.36,87.79,High,YouTube Shorts
2079,41.0,5.46,3.28,4.23,3.36,9.14,51.953,Low,YouTube Shorts
2080,24.0,1.99,5.59,4.53,5.25,1.4,62.04,Low,TikTok
2081,17.0,4.92,2.63,6.2,5.02,4.89,96.1,Low,YouTube Shorts
2082,32.0,5.98,11.8,6.38,2.89,7.81,55.62,Low,YouTube Shorts
2083,32.0,1.89,3.19,8.08,9.13,8.3,79.7,Low,YouTube Shorts
2084,44.0,2.9,4.59,7.4,8.97,2.82,61.87,Medium,Instagram Reels
2085,31.0,3.36,10.91,4.77,7.84,1.43,68.27,Low,Instagram Reels
2086,38.0,2.12,6.83,5.13,4.61,8.23,42.71,Medium,Instagram Reels
2087,17.0,0.58,3.36,5.43,4.33,4.8,46.744,Low,TikTok
2088,,1.71,5.84,4.62,7.45,2.29,46.11,Medium,TikTok
2089,20.0,2.05,3.16,5.44,6.47,1.77,90.68,Low,Instagram Reels
2090,27.0,2.9 hours,4.0,7.64,6.41,6.77,,Low,Instagram Reels
2091,38.0,1.44,2.52,5.21,2.12,6.25,44.08,high,YouTube Shorts
2092,43.0,5.3,6.38,8.18,6.56,8.69,44.61,Low,TikTok
2093,29.0,4.38,10.07,6.35,9.12,1.28,73.13,HIGH,TikTok
2094,39.0,1 hrs,7.86,5.61,1.77,8.82,70.24,Medium,YouTube Shorts
2095,23.0,4.08,8.06,6.06,4.05,8.99,79.03,low,TikTok
2096,18.0,4.1,4.01,7.55,5.58,5.02,84.21,High,insta
2097,28.0,5.76,5.44,6.58,7.17,1.69,87.718,Medium,Instagram Reels
2098,19.0,,10.45,4.04,1.81,9.52,48.95,Medium,TikTok
2099,16.0,1.86,2.88,8.61,8.86,1.65,42.27,High,TikTok
2100,25.0,5.6,10.58,4.33,1.36,6.32,93.35,Low,Instagram Reels
2101,23.0,5.63,6.84,8.69,8.72,5.44,68.17,High,TikTok
2102,38.0,4.46,10.37,4.14,1.25,8.52,98.27,High,TikTok
2103,17.0,4.71,5.18,7.85,2.38,5.52,71.97,Medium,YouTube Shorts
2104,41.0,1.0,5.39,6.67,8.2,5.22,70.6,High,TikTok
2105,42.0,3.33,9.52,6.53,8.74,8.93,77.38,Medium,Instagram Reels
2106,43.0,1.77,9.85,4.36,9.84,9.68,50.21,High,TikTok
2107,23.0,1.5,4.3,2.0,2.04,5.94,55.24,High,  TikTok
2108,17.0,4.96,11.73,7.89,5.74,5.09,94.35,Low,Instagram Reels
2109,39.0,1.24,2.84,8.46,1.69,8.48,52.74,Low,Instagram Reels
2110,16.0,3.08,2.69,6.65,2.41,8.48,53.98,Low,TikTok
2111,26.0,5.66,7.96,5.77,2.57,3.87,70.6,Medium,Tik Tok
2112,24.0,1.52,9.23,4.3,1.57,6.19,78.47,Low,TikTok
2113,23.0,5.88,11.61,7.41,9.04,2.39,40.05,low,TikTok
2114,29.0,5.97,6.05,5.39,2.14,6.72,67.41,Medium,TikTok
2115,22.0,3.56,2.25,2.5,6.66,8.51,63.94,High,tiktok
2116,39.0,1.44,8.03,7.33,6.63,2.69,91.94,Medium,YouTube Shorts
2117,19.0,2.24,4.9,6.43,2.79,3.91,90.38,Low,Instagram Reels
2118,25.0,2.83,6.33,4.06,9.99,5.04,94.36,Medium,TikTok
2119,41.0,2.2,6.88,4.55,4.13,8.61,90.52,Medium,Instagram Reels
2120,16.0,2.04,2.65,7.5,9.15,7.58,87.2,Low,YouTube Shorts
2121,38.0,5.85,6.86,4.32,9.53,3.85,91.54,High,Instagram Reels
2122,42.0,1.34,6.26,8.33,9.54,3.19,50.49,Low,Instagram Reels
2123,29.0,4.53,9.13,5.56,7.78,7.26,65.138,Medium,Instagram Reels
2124,20.0,0.5,8.46,4.44,3.28,5.32,81.02,Low,YouTube Shorts
2125,22.0,3.78,3.85,7.8,2.09,6.34,95.39,high,Tik Tok
2126,41.0,5.54,4.06,1.0,6.13,6.84,80.01,Medium  ,YouTube Shorts
2127,19.0,2.08,4.51,5.53,4.24,6.03,52.48,High,YouTube Shorts
2128,30.0,1.52,3.79,6.03,8.48,6.52,96.68,Low,YouTube Shorts
2129,40.0,4.08,8.57,4.11,7.7,8.99,85.62,Low,instagram reels
2130,32.0,4.42,11.94,7.31,3.49,8.81,82.99,Medium,YouTube Shorts
2131,20.0,4.28,8.52,5.83,1.15,2.34,85.75,Low,YouTube Shorts
2132,19.0,2.26,8.07,7.57,3.14,6.28,79.55,High,Instagram Reels
2133,42.0,1.89,6.1,7.14,6.1,4.95,42.641,Medium,Instagram Reels
2134,30.0,5.76,5.13,7.26,1.71,3.707,55.22,High,Instagram Reels
2135,27.0,5.58,11.11,7.96,6.92,6.68,97.39,High,YouTube Shorts
2136,42.0,3.02,,7.16,7.05,5.6,57.32,Medium,Instagram Reels
2137,19.0,5.15,6.97,6.09,2.52,7.97,86.3,High,  TikTok
2138,27.0,2.99,4.9,5.95,6.37,1.84,65.47,Medium,TikTok
2139,31.0,2.83,9.7,4.6,6.46,3.72,94.45,Medium,Instagram Reels
2140,32.0,1.36,3.32,7.9,5.3,1.23,73.46,High,YouTube Shorts
2141,22.0,2.85,9.66,7.81,,7.71,77.91,High,YouTube Shorts
2142,27.0,3.46,10.19,5.23,1.97,9.21,54.38,Medium,TikTok
2143,44.0,0.62,3.25,8.31,4.66,6.29,43.45,Low,YouTube Shorts
2144,43.0,2.94,11.77,6.95,93.52,6.55,44.23,Low,TIKTOK
2145,33.0,4.8,11.86,6.39,4.48,1.42,44.06,High,Instagram Reels
2146,,4.24,11.37,4.09,4.82,5.53,83.31,Low,TikTok
2147,17.0,3.99,6.96,5.91,7.01,5.74,73.33,Low,YouTube Shorts
2148,38.0,5.5,4.46,7.2,6.99,1.439,89.2,Medium,TikTok
2149,22.0,0.6,7.82,4.45,1.21,8.04,52.35,Medium,youtube shorts
2150,16.0,3.56,6.2,6.3,5.1,3.5,72.49,Low,TikTok
2151,22.0,4.83,4 hrs,8.97,4.0,7.51,76.85,High,Instagram Reels
2152,41.0,3.48,6.24,7.58,6.65,4.63,44.46,Low,TikTok
2153,27.0,2.28,8.64,6.73,6.0,9.96,84.34,Medium,Instagram Reels
2154,27.0,1.25,2.71,6.67,6.86,2.91,63.34,Low,Instagram Reels
2155,15.0,5.38,5.33,4.22,6.88,1.52,47.73,Low,Instagram Reels
2156,20.0,3.09,2.18,8.79,3.29,9.82,63.22,High,YouTube Shorts
2157,38.0,5.33,9.49,8.64,3.22,3.19,45.9,Low,Instagram Reels
2158,33.0,3.72,8.41,7.41,4.33,6.72,93.28,Medium,YouTube Shorts
2159,30.0,4.21,2.63,4.5,3.18,4.37,67.41,Medium,Instagram Reels
2160,22.0,4.92,11.65,5.04,7.15,6.76,48.28,High,TikTok
2161,42.0,4.13,2.23,4.92,6.43,6.36,55.13,High,TikTok
2162,15.0,2.69,7.9,6.6,2.95,7.37,83.48,Low,Instagram Reels
2163,41.0,3.32,9.76,5.04,8.96,1.17,87.17,Low,TikTok
2164,41.0,4.92,9.88,7.48,5.15,8.836,42.48,High,TikTok
2165,30.0,2.56,2.34,6.73,2.14,5.31,43.59,High,YouTube Shorts
2166,23.0,2.63,11.06,4.09,2.92,5.67,95.03,Medium,YouTube Shorts
2167,27.0,1.03,11.18,7.72,5.86,4.7,59.86,Medium,TikTok
2168,25.0,5.53,7.61,4.94,4.05,9.9,51.6,Low,Instagram Reels
2169,27.0,1.0,6.82,8.12,8.66,8.21,47.38,Low,Instagram Reels
2170,39.0,4.07,2.45,5.78,5.45,3.8,68.56,High,YouTube Shorts
2171,35.0,2.77,7.62,5.69,,8.05,86.26,Low,TikTok
2172,24.0,2.73,6.09,4.06,1.92,4.93,71.27,High,YouTube Shorts
2173,18.0,4.24,9.73,8.94,7.02,8.83,41.24,High,Instagram Reels
2174,41.0,0.87,6.04,7.06,8.97,1.28,66.319,Low,YouTube Shorts
2175,20.0,3.77,8.84,6.11,3.64,4.2,59.785,Low,TikTok
2176,42.0,4.75,3.01,4.48,2.22,4.87,80.97,Low,Instagram Reels
2177,21.0,5.06,3.33,7.5,5.11,8.279,71.41,Medium,TikTok
2178,19.0,1.44,3.4,5.41,9.65,2.64,97.92,Medium,IG
2179,25.0,5.44,2.46,8.94,6.7,3.58,75.89,Medium,TikTok
2180,27.0,4.11,7.41,8.75,6.8,7.51,77.95,High,TikTok
2181,40.0,5.35,9.94,7.68,7.04,1.69,71.21,High,YouTube Shorts
2182,39.0,3.17,8.1,8.86,1.36,2.81,58.66,Medium,Instagram Reels
2183,33.0,3.48,7.75,,5.01,7.78,77.84,Low,TikTok
2184,37.0,5.55,8.81,,85.44,8.88,43.19,High,Instagram Reels
2185,24.0,5.45,5.4,5.27,3.84,7.56,83.04,Low,YouTube Shorts
2186,24.0,2.96,5.62,4.36,8.39,5.866,54.21,Low,TikTok
2187,25.0,2.01,5.14,8.86,6.91,1.89,59.855,High,Instagram Reels
2188,35.0,2.66,9.12,4.3,9.96,8.45,78.454,High,Youtube Shorts
2189,44.0,2.63,3.62,8.28,-3.0,2.12,77.71,Low,TikTok
2190,21.0,2.08,2.13,7.84,4.57,4.47,80.12,Medium,Instagram Reels
2191,32.0,1.98,7.96,5.88,8.29,1.45,82.02,HIGH,YouTube Shorts
2192,18.0,5.24,11.42,4.09,2.94,7.39,59.1,High,YouTube Shorts
2193,16.0,0.88,8.09,4.03,2.38,5.53,93.55,High,TikTok
2194,28.0,4.23,9.83,5.02,4.85,9.17,41.8,Medium,TikTok
2195,27.0,1.45,9 hrs,6.47,4.45,2.25,51.31,Medium,TikTok
2196,43.0,2.39,6.97,6.29,9.82,8.37,44.21,Low,Instagram Reels
2197,26.0,0.84,9.18,6.93,5.11,5.6,80.29,High,YouTube Shorts
2198,21.0,1.98,10.24,7.86,8.75,4.29,56.42,High,YouTube Shorts
2199,16.0,4.73,4.25,5.89,8.99,6.79,51.95,High,TikTok
2200,27.0,5.37,5.36,4.8,2.42,8.11,68.84,Medium,YouTube Shorts
2201,28.0,1.72,4.24,8.0,7.44,4.96,77.14,High,TikTok
2202,41.0,3.05,6.52,5.66,94.26,3.045,53.64,High,TikTok
2203,31.0,3.09,10.85,5.43,1.85,9.24,73.45,Low,YouTube Shorts
2204,23.0,5.3,5.45,7.82,8.87,3.82,99.52,Medium,YouTube Shorts
2205,31.0,4.7,5.74,,3.63,9.98,91.61,Low,Instagram Reels
2206,22.0,3.32,10.6,8.57,4.11,7.91,54.33,High,tiktok
2207,16.0,4.19,7.15,4.69,3.92,7.19,85.52,Low,YouTube Shorts
2208,42.0,5.16,,6.52,2.8,1.11,74.16,HIGH,TikTok
2209,38.0,0.55,10.61,4.46,4.91,5.04,46.933,High,YouTube Shorts
2210,27.0,2.72,6.91,8.8,4.85,5.52,42.97,Low,TikTok
2211,17.0,5.49,8.82,5.08,,4.39,87.98,Low,TikTok
2212,30.0,4.57,2.86,4.99,9.25,2.35,72.7,High,TikTok
2213,20.0,3.49,3.79,8.44,4.06,4.31,74.28,Medium,TikTok
2214,33.0,3.41,6.04,8.84,1.27,1.67,60.18,Medium,TikTok
2215,44.0,2.41,6.95,7.49,2.61,3.659,96.485,Low,Instagram Reels
2216,21.0,3.36,11.66,4.61,7.49,1.75,82.8,Medium,YouTube Shorts
2217,24.0,4.1,11.71,6.43,6.32,7.77,95.67,Medium,YouTube Shorts
2218,23.0,2.8,10.51,8.08,9.57,7.04,45.96,High,Instagram Reels
2219,16.0,4.43,5.16,6.86,7.25,9.46,75.02,Low,Instagram Reels
2220,42.0,5.24,11.64,4.66,2.75,4.42,78.25,Low,Instagram Reels
2221,42.0,1.35,8.89,4.86,2.09,8.08,47.56,Low,Instagram Reels
2222,,2.98,5.93,8.32,5.69,6.29,60.78,Low,TikTok
2223,44.0,2.74,9.02,6.64,6.99,6.81,52.89,High,instagram reels
2224,19.0,4.28,2.17,7.53,2.49,5.93,99.07,High,Instagram Reels
2225,43.0,1.87,3.46,5.87,6.42,8.01,72.6,Medium,Instagram Reels
2226,36.0,4.02,10.3,6.66,8.79,1.38,58.92,Low,Instagram Reels
2227,18.0,5.33,8.46,8.89,7.55,1.72,79.87, High,TikTok
2228,34.0,2.8,5.64,5.65,6.98,1.86,79.57,High,Instagram Reels
2229,18.0,5.51,7.01,7.37,8.1,3.6,60.84,Low,YT Shorts
2230,32.0,5.96,11.05,4.86,1.94,6.42,99.64,Medium,YouTube Shorts
2231,18.0,1.08,8.32,4.61,2.83,6.733,88.54,Medium,TikTok
2232,41.0,1.78,5.98,7.92,1.34,7.41,64.02,High,TikTok
2233,31.0,5.73,3.2,8.22,2.3,3.53,79.6,High,YouTube Shorts
2234,26.0,5.77,26.06,7.34,9.22,6.85,82.63,Low,TikTok
2235,36.0,1.04,11.78,4.79,3.0,2.06,54.31,LOW ,YouTube Shorts
2236,31.0,0.58,6.37,5.2,6.96,1.09,92.69,Medium,TikTok
2237,24.0,1.39,6.72,8.56,7.22,7.25,89.56,High,TikTok
2238,36.0,5.98,6.99,5.44,6.81,7.44,85.34,Medium,Instagram Reels
2239,15.0,1.49,10.84,8.09,5.99,6.6,53.36,Medium,YouTube Shorts
2240,36.0,3.26,,5.43,5.38,3.33,48.17,Medium,TikTok
2241,40.0,5.17,8.94,8.7,4.78,9.35,50.83,Medium,YouTube Shorts
2242,38.0,0.61,5.89,8.57,9.25,8.88,45.58,High,TikTok
2243,41.0,3.82,2.29,4.22,1.09,5.64,96.42,Medium,YouTube Shorts
2244,32.0,2.02,11.31,7.85,1.48,9.9,91.09,High,Instagram Reels
2245,32.0,5.24,11.49,4.85,5.43,3.69,45.45,High,Instagram Reels
2246,28.0,2.06,11.49,5.08,3.97,5.42,80.68,Low,Instagram Reels
2247,29.0,4.28,11.44,6.3,4.67,9.35,54.74,Medium,YouTube Shorts
2248,43.0,4.21,10.15,6.88,9.98,5.16,41.04,Medium,YouTube Shorts
2249,26.0,1.72,8.85,5.63,7.98,5.24,57.54,high,TikTok
2250,18.0,0.69,10.45,6.88,8.9,1.71,66.4,Medium,Instagram Reels
2251,41.0,2.75,8.01,4.85,4.32,2.9,41.2,Medium,YouTube Shorts
2252,17.0,2.09,3.34,4.11,3.16,2.42,59.42,Medium,YouTube Shorts
2253,34.0,,5.91,6.86,7.91,6.09,82.02,Low,insta
2254,43.0,4.9,11.71,6.59,8.27,3.87,53.71,High,YouTube Shorts
2255,26.0,3.01,5.51,7.45,5.95,1.69,69.09,High,TikTok
2256,21.0,3.84,10.68,7.25,9.06,5.364,93.25,Low,Instagram Reels
2257,43.0,3.82,2.93,8.49,9.71,7.02,41.7,High,IG
2258,25.0,5.05,5.34,6.3,5.24,7.63,87.14,Medium,Instagram Reels
2259,15.0,2.84,5.51,4.04,3.0,8.54,63.03,Medium,Instagram Reels
2260,20.0,2.01,27.85,7.15,5.65,5.34,72.47,Medium,YouTube Shorts
2261,29.0,1.96,3.19,7.38,9.91,4.52,53.85,LOW ,Instagram Reels
2262,29.0,3.45,3.93,6.61,90.82,7.16,42.82,Low,TikTok
2263,33.0,2.97,10.38,7.45,6.56,1.12,83.84,Low,Instagram Reels
2264,25.0,2.92,2.63,5.62,7.25,6.7,52.09,Medium,YouTube Shorts
2265,40.0,1.0,4.99,4.74,2.93,4.65,60.6,High,TikTok
2266,37.0,4.45,2.1,7.32,6.3,5.08,74.04,Low,TikTok
2267,40.0,1.68,8.96,5.23,3.83,3.9,65.01,Medium,TikTok
2268,16.0,1.58,8.2,6.28,8.69,2.15,57.59,Medium,TikTok
2269,28.0,2.77,8.45,6.46,7.43,4.61,67.1,Medium,Instagram Reels
2270,16.0,1.75,5.74,6.39,,3.77,57.45,Medium  ,Instagram Reels
2271,,3.71,4.08,6.99,2.8,9.64,58.11,high,tiktok
2272,18.0,2.54,9.2,4.15,1.31,9.49,76.64,Medium,YouTube Shorts
2273,31.0,2.97,10.11,8.95,8.65,6.8,68.62,Medium,YouTube Shorts
2274,17.0,3.45,3.4 hours,7.58,4.48,9.13,80.62,High,TikTok
2275,27.0,1.62,6.87,6.13,2.62,7.76,90.25,High,YT Shorts
2276,23.0,1.36,4.49,4.96,1.83,4.11,96.58,Medium,TikTok
2277,21.0,5.34,3.68,4.4,5.65,6.44,49.08,Low,TikTok
2278,29.0,2.89,9.34,1.0,2.35,2.98,77.57,Low,Instagram Reels
